REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,19/03/2023 13:30,3853.39,-19.82,TRADE
VIC1,19/03/2023 14:00,3907.16,12.72,TRADE
VIC1,19/03/2023 14:30,3994.72,-15.66,TRADE
VIC1,19/03/2023 15:00,4208.7,13.49,TRADE
VIC1,19/03/2023 15:30,4347.46,-18.11,TRADE
VIC1,19/03/2023 16:00,4473.51,73.32,TRADE
VIC1,19/03/2023 16:30,4662.87,125.52,TRADE
VIC1,19/03/2023 17:00,4815.31,199.29,TRADE
VIC1,19/03/2023 17:30,4825.25,34.34,TRADE
VIC1,19/03/2023 18:00,4908,26.08,TRADE
VIC1,19/03/2023 18:30,4880.91,63.73,TRADE
VIC1,19/03/2023 19:00,4865.09,84.59,TRADE
VIC1,19/03/2023 19:30,4840.64,97.86,TRADE
VIC1,19/03/2023 20:00,4727.72,47.53,TRADE
VIC1,19/03/2023 20:30,4548.94,34.1,TRADE
VIC1,19/03/2023 21:00,4451.15,73.95,TRADE
VIC1,19/03/2023 21:30,4292.24,34.94,TRADE
VIC1,19/03/2023 22:00,4044.24,8.93,TRADE
VIC1,19/03/2023 22:30,4042.44,9,TRADE
VIC1,19/03/2023 23:00,3894.9,6.24,TRADE
VIC1,19/03/2023 23:30,4175.61,19.11,TRADE
VIC1,20/03/2023 0:00,3998.14,8.94,TRADE
VIC1,20/03/2023 0:30,3846.72,9,TRADE
VIC1,20/03/2023 1:00,3741.09,9,TRADE
VIC1,20/03/2023 1:30,3711.23,19.11,TRADE
VIC1,20/03/2023 2:00,3586.46,19.11,TRADE
VIC1,20/03/2023 2:30,3570.14,19.11,TRADE
VIC1,20/03/2023 3:00,3465.37,0.02,TRADE
VIC1,20/03/2023 3:30,3507.25,-19.99,TRADE
VIC1,20/03/2023 4:00,3593.23,9,TRADE
VIC1,20/03/2023 4:30,3710.08,-42.2,TRADE
VIC1,20/03/2023 5:00,3894.05,-19.99,TRADE
VIC1,20/03/2023 5:30,4275.92,6.43,TRADE
VIC1,20/03/2023 6:00,4614.66,9,TRADE
VIC1,20/03/2023 6:30,5010.08,19.11,TRADE
VIC1,20/03/2023 7:00,5102.61,51.02,TRADE
VIC1,20/03/2023 7:30,4915.81,-19.99,TRADE
VIC1,20/03/2023 8:00,4544.37,-38.88,TRADE
VIC1,20/03/2023 8:30,4407.53,-42.2,TRADE
VIC1,20/03/2023 9:00,4065.06,-58.61,TRADE
VIC1,20/03/2023 9:30,3754.99,-51.68,TRADE
VIC1,20/03/2023 10:00,3518.51,-58.61,TRADE
VIC1,20/03/2023 10:30,3253.54,-58.61,TRADE
VIC1,20/03/2023 11:00,3080.82,-59.87,TRADE
VIC1,20/03/2023 11:30,3148.24,-58.61,TRADE
VIC1,20/03/2023 12:00,3101.16,-58.61,TRADE
VIC1,20/03/2023 12:30,3054.18,-58.61,TRADE
VIC1,20/03/2023 13:00,2972.76,-58.61,TRADE
VIC1,20/03/2023 13:30,2938.85,-58.61,TRADE
VIC1,20/03/2023 14:00,3059.71,-50.01,TRADE
VIC1,20/03/2023 14:30,3134.97,-49.4,TRADE
VIC1,20/03/2023 15:00,3189.18,-49.4,TRADE
VIC1,20/03/2023 15:30,3649.81,-40.52,TRADE
VIC1,20/03/2023 16:00,4035.79,19.74,TRADE
VIC1,20/03/2023 16:30,4516.4,50.54,TRADE
VIC1,20/03/2023 17:00,4813.18,82.21,TRADE
VIC1,20/03/2023 17:30,4996.42,80.49,TRADE
VIC1,20/03/2023 18:00,5058.92,31.23,TRADE
VIC1,20/03/2023 18:30,5161.59,78.58,TRADE
VIC1,20/03/2023 19:00,5134.17,36.67,TRADE
VIC1,20/03/2023 19:30,5029.29,66.95,TRADE
VIC1,20/03/2023 20:00,4911.39,71.8,TRADE
VIC1,20/03/2023 20:30,4670.13,53.31,TRADE
VIC1,20/03/2023 21:00,4557.96,56.48,TRADE
VIC1,20/03/2023 21:30,4455.68,80.38,TRADE
VIC1,20/03/2023 22:00,4306.58,83.72,TRADE
VIC1,20/03/2023 22:30,4179.75,80.86,TRADE
VIC1,20/03/2023 23:00,4145.85,76.26,TRADE
VIC1,20/03/2023 23:30,4410.25,84.06,TRADE
VIC1,21/03/2023 0:00,4239.3,60.71,TRADE
VIC1,21/03/2023 0:30,4080.33,54.49,TRADE
VIC1,21/03/2023 1:00,3955.35,19.11,TRADE
VIC1,21/03/2023 1:30,3735.7,8.94,TRADE
VIC1,21/03/2023 2:00,3703.55,0.02,TRADE
VIC1,21/03/2023 2:30,3709.34,9.18,TRADE
VIC1,21/03/2023 3:00,3678.3,8.94,TRADE
VIC1,21/03/2023 3:30,3824.46,42.1,TRADE
VIC1,21/03/2023 4:00,3861.81,83.45,TRADE
VIC1,21/03/2023 4:30,4045.89,67.22,TRADE
VIC1,21/03/2023 5:00,4256.17,89.81,TRADE
VIC1,21/03/2023 5:30,4587.32,90.26,TRADE
VIC1,21/03/2023 6:00,4971.01,130.04,TRADE
VIC1,21/03/2023 6:30,5432.36,130.04,TRADE
VIC1,21/03/2023 7:00,5471.31,129.96,TRADE
VIC1,21/03/2023 7:30,5441.97,117.43,TRADE
VIC1,21/03/2023 8:00,5255.92,90.26,TRADE
VIC1,21/03/2023 8:30,5206.19,90.26,TRADE
VIC1,21/03/2023 9:00,4928.7,90.26,TRADE
VIC1,21/03/2023 9:30,4905.48,118.95,TRADE
VIC1,21/03/2023 10:00,4799.99,88.73,TRADE
VIC1,21/03/2023 10:30,4748.06,67.22,TRADE
VIC1,21/03/2023 11:00,4849.14,79.71,TRADE
VIC1,21/03/2023 11:30,4926.65,88.56,TRADE
VIC1,21/03/2023 12:00,4989.7,91.17,TRADE
VIC1,21/03/2023 12:30,4935.55,90.26,TRADE
VIC1,21/03/2023 13:00,4975.96,90.26,TRADE
VIC1,21/03/2023 13:30,5162.92,119.54,TRADE
VIC1,21/03/2023 14:00,5218.88,142.57,TRADE
VIC1,21/03/2023 14:30,5139.75,130.04,TRADE
VIC1,21/03/2023 15:00,5287.6,113.92,TRADE
VIC1,21/03/2023 15:30,5350.73,99.07,TRADE
VIC1,21/03/2023 16:00,5529.58,90.26,TRADE
VIC1,21/03/2023 16:30,5612.94,90.26,TRADE
VIC1,21/03/2023 17:00,5672.06,112.97,TRADE
VIC1,21/03/2023 17:30,5592.32,132.43,TRADE
VIC1,21/03/2023 18:00,5637.04,162.02,TRADE
VIC1,21/03/2023 18:30,5572.45,296.14,TRADE
VIC1,21/03/2023 19:00,5553.43,162.02,TRADE
VIC1,21/03/2023 19:30,5394.02,97.53,TRADE
VIC1,21/03/2023 20:00,5173.55,90.71,TRADE
VIC1,21/03/2023 20:30,5020.37,106.85,TRADE
VIC1,21/03/2023 21:00,4778.76,92.22,TRADE
VIC1,21/03/2023 21:30,4668.01,90.86,TRADE
VIC1,21/03/2023 22:00,4426.4,90.26,TRADE
VIC1,21/03/2023 22:30,4447.67,113.4,TRADE
VIC1,21/03/2023 23:00,4394.67,109.37,TRADE
VIC1,21/03/2023 23:30,4683.22,159.85,TRADE
VIC1,22/03/2023 0:00,4406.57,96.56,TRADE
VIC1,22/03/2023 0:30,4290.11,94.57,TRADE
VIC1,22/03/2023 1:00,4270.19,127.37,TRADE
VIC1,22/03/2023 1:30,4139.98,96.66,TRADE
VIC1,22/03/2023 2:00,4002.14,97.34,TRADE
VIC1,22/03/2023 2:30,4031.8,112.67,TRADE
VIC1,22/03/2023 3:00,3967.31,119.88,TRADE
VIC1,22/03/2023 3:30,4055.77,127.62,TRADE
VIC1,22/03/2023 4:00,4041.74,118.3,TRADE
VIC1,22/03/2023 4:30,4176.83,130.04,TRADE
VIC1,22/03/2023 5:00,4399.89,130.09,TRADE
VIC1,22/03/2023 5:30,4763.11,147.24,TRADE
VIC1,22/03/2023 6:00,5134.08,162.02,TRADE
VIC1,22/03/2023 6:30,5509.19,267.1,TRADE
VIC1,22/03/2023 7:00,5553.02,130.04,TRADE
VIC1,22/03/2023 7:30,5231.53,97.19,TRADE
VIC1,22/03/2023 8:00,5105.18,90.26,TRADE
VIC1,22/03/2023 8:30,4884.63,90.26,TRADE
VIC1,22/03/2023 9:00,4734.3,90.26,TRADE
VIC1,22/03/2023 9:30,4464.38,79.72,TRADE
VIC1,22/03/2023 10:00,4291.4,86.95,TRADE
VIC1,22/03/2023 10:30,4223.29,41.73,TRADE
VIC1,22/03/2023 11:00,3908.04,-32.37,TRADE
VIC1,22/03/2023 11:30,3888.85,-15.39,TRADE
VIC1,22/03/2023 12:00,4020.9,81.66,TRADE
VIC1,22/03/2023 12:30,4096.77,71.98,TRADE
VIC1,22/03/2023 13:00,4127.17,19.62,TRADE
VIC1,22/03/2023 13:30,4073.26,-14.66,TRADE
VIC1,22/03/2023 14:00,4092.79,82.73,TRADE
VIC1,22/03/2023 14:30,4197.76,90.26,TRADE
VIC1,22/03/2023 15:00,4398.32,81.12,TRADE
VIC1,22/03/2023 15:30,4570.9,90.26,TRADE
VIC1,22/03/2023 16:00,4863.14,79.71,TRADE
VIC1,22/03/2023 16:30,5158.47,90.26,TRADE
VIC1,22/03/2023 17:00,5425.67,130.04,TRADE
VIC1,22/03/2023 17:30,5537.62,137.41,TRADE
VIC1,22/03/2023 18:00,5611.71,130.04,TRADE
VIC1,22/03/2023 18:30,5466.94,130.04,TRADE
VIC1,22/03/2023 19:00,5556,96.42,TRADE
VIC1,22/03/2023 19:30,5476.52,90.26,TRADE
VIC1,22/03/2023 20:00,5352.95,90.26,TRADE
VIC1,22/03/2023 20:30,5092.11,90.26,TRADE
VIC1,22/03/2023 21:00,4931.77,90.26,TRADE
VIC1,22/03/2023 21:30,4687.49,90.26,TRADE
VIC1,22/03/2023 22:00,4456.72,90.26,TRADE
VIC1,22/03/2023 22:30,4391.16,106.22,TRADE
VIC1,22/03/2023 23:00,4349.29,121.33,TRADE
VIC1,22/03/2023 23:30,4532.49,133.23,TRADE
VIC1,23/03/2023 0:00,4449.46,119.8,TRADE
VIC1,23/03/2023 0:30,4283.87,92.52,TRADE
VIC1,23/03/2023 1:00,4154.57,92.42,TRADE
VIC1,23/03/2023 1:30,4081.43,90.26,TRADE
VIC1,23/03/2023 2:00,4014.29,90.26,TRADE
VIC1,23/03/2023 2:30,4050.88,90.26,TRADE
VIC1,23/03/2023 3:00,4006.43,90.26,TRADE
VIC1,23/03/2023 3:30,4039.84,97.49,TRADE
VIC1,23/03/2023 4:00,4118.8,101.57,TRADE
VIC1,23/03/2023 4:30,4189.17,119.42,TRADE
VIC1,23/03/2023 5:00,4332.95,129.68,TRADE
VIC1,23/03/2023 5:30,4696.07,125.66,TRADE
VIC1,23/03/2023 6:00,4958.04,107.37,TRADE
VIC1,23/03/2023 6:30,5453.22,119.61,TRADE
VIC1,23/03/2023 7:00,5474.59,109.68,TRADE
VIC1,23/03/2023 7:30,5424.57,112.9,TRADE
VIC1,23/03/2023 8:00,5521.35,123.14,TRADE
VIC1,23/03/2023 8:30,5527.13,110.42,TRADE
VIC1,23/03/2023 9:00,5447.54,90.54,TRADE
VIC1,23/03/2023 9:30,5145.68,90.26,TRADE
VIC1,23/03/2023 10:00,4691.43,68.11,TRADE
VIC1,23/03/2023 10:30,4653.68,104.53,TRADE
VIC1,23/03/2023 11:00,4819.33,161.13,TRADE
VIC1,23/03/2023 11:30,4939.28,125.55,TRADE
VIC1,23/03/2023 12:00,4436.05,90.26,TRADE
VIC1,23/03/2023 12:30,4303.5,79.72,TRADE
VIC1,23/03/2023 13:00,4118.39,26.55,TRADE
VIC1,23/03/2023 13:30,4048.67,9.18,TRADE
VIC1,23/03/2023 14:00,4032.05,59.3,TRADE
VIC1,23/03/2023 14:30,4121.13,79.01,TRADE
VIC1,23/03/2023 15:00,4232.78,90.26,TRADE
VIC1,23/03/2023 15:30,4554.26,-17.16,TRADE
VIC1,23/03/2023 16:00,4808.33,64.44,TRADE
VIC1,23/03/2023 16:30,5079.12,79.71,TRADE
VIC1,23/03/2023 17:00,5419.64,90.26,TRADE
VIC1,23/03/2023 17:30,5580.42,162.02,TRADE
VIC1,23/03/2023 18:00,5505.13,157.14,TRADE
VIC1,23/03/2023 18:30,5507.69,162.36,TRADE
VIC1,23/03/2023 19:00,5514.97,158.57,TRADE
VIC1,23/03/2023 19:30,5419.91,115.99,TRADE
VIC1,23/03/2023 20:00,5232.78,111.45,TRADE
VIC1,23/03/2023 20:30,4946.14,100.6,TRADE
VIC1,23/03/2023 21:00,4731.33,101.73,TRADE
VIC1,23/03/2023 21:30,4536.73,116.78,TRADE
VIC1,23/03/2023 22:00,4354.13,95.02,TRADE
VIC1,23/03/2023 22:30,4285.55,102.11,TRADE
VIC1,23/03/2023 23:00,4191.38,91.84,TRADE
VIC1,23/03/2023 23:30,4556.12,118.96,TRADE
VIC1,24/03/2023 0:00,4300.12,90.58,TRADE
VIC1,24/03/2023 0:30,4134.3,91.96,TRADE
VIC1,24/03/2023 1:00,4111.87,90.26,TRADE
VIC1,24/03/2023 1:30,4044.61,89.31,TRADE
VIC1,24/03/2023 2:00,3974.95,89.84,TRADE
VIC1,24/03/2023 2:30,3933.64,80.57,TRADE
VIC1,24/03/2023 3:00,3869.14,85.09,TRADE
VIC1,24/03/2023 3:30,3877.34,82.81,TRADE
VIC1,24/03/2023 4:00,4029.34,87.21,TRADE
VIC1,24/03/2023 4:30,4128.94,111.94,TRADE
VIC1,24/03/2023 5:00,4250.12,117.58,TRADE
VIC1,24/03/2023 5:30,4563.63,121.02,TRADE
VIC1,24/03/2023 6:00,4825.03,117.18,TRADE
VIC1,24/03/2023 6:30,5233.44,143.1,TRADE
VIC1,24/03/2023 7:00,5311.36,109.12,TRADE
VIC1,24/03/2023 7:30,5279.77,90.26,TRADE
VIC1,24/03/2023 8:00,5161.03,90.26,TRADE
VIC1,24/03/2023 8:30,5189.6,73.5,TRADE
VIC1,24/03/2023 9:00,5135.82,18.92,TRADE
VIC1,24/03/2023 9:30,4895.54,2.47,TRADE
VIC1,24/03/2023 10:00,4731.52,18.71,TRADE
VIC1,24/03/2023 10:30,4534.77,-38.44,TRADE
VIC1,24/03/2023 11:00,4224.18,8.94,TRADE
VIC1,24/03/2023 11:30,4166.61,9,TRADE
VIC1,24/03/2023 12:00,4059.88,-2.22,TRADE
VIC1,24/03/2023 12:30,4180.87,-1.5,TRADE
VIC1,24/03/2023 13:00,4325.46,-0.22,TRADE
VIC1,24/03/2023 13:30,4296.57,-4.63,TRADE
VIC1,24/03/2023 14:00,4347.55,8.94,TRADE
VIC1,24/03/2023 14:30,4271.33,0.02,TRADE
VIC1,24/03/2023 15:00,4333.52,0.02,TRADE
VIC1,24/03/2023 15:30,4405.33,75.06,TRADE
VIC1,24/03/2023 16:00,4411.43,104.46,TRADE
VIC1,24/03/2023 16:30,4582.31,110.79,TRADE
VIC1,24/03/2023 17:00,4808.76,140.4,TRADE
VIC1,24/03/2023 17:30,4942.53,130.04,TRADE
VIC1,24/03/2023 18:00,5072.43,145.83,TRADE
VIC1,24/03/2023 18:30,5031.49,107.91,TRADE
VIC1,24/03/2023 19:00,5124.64,115.51,TRADE
VIC1,24/03/2023 19:30,4920.6,90.26,TRADE
VIC1,24/03/2023 20:00,4907.91,88.67,TRADE
VIC1,24/03/2023 20:30,4794.49,95.54,TRADE
VIC1,24/03/2023 21:00,4669.12,90.26,TRADE
VIC1,24/03/2023 21:30,4475.68,90.26,TRADE
VIC1,24/03/2023 22:00,4327.56,82.97,TRADE
VIC1,24/03/2023 22:30,4287.9,82.26,TRADE
VIC1,24/03/2023 23:00,4216.78,90.26,TRADE
VIC1,24/03/2023 23:30,4385.82,86.03,TRADE
VIC1,25/03/2023 0:00,4287.62,84.71,TRADE
VIC1,25/03/2023 0:30,4053.29,81.19,TRADE
VIC1,25/03/2023 1:00,4065.74,83.2,TRADE
VIC1,25/03/2023 1:30,3922.19,77.69,TRADE
VIC1,25/03/2023 2:00,3763.36,75.49,TRADE
VIC1,25/03/2023 2:30,3708.74,40.35,TRADE
VIC1,25/03/2023 3:00,3690.18,75.29,TRADE
VIC1,25/03/2023 3:30,3677.13,76.57,TRADE
VIC1,25/03/2023 4:00,3724.14,78.82,TRADE
VIC1,25/03/2023 4:30,3812.1,76.05,TRADE
VIC1,25/03/2023 5:00,3791.25,78.45,TRADE
VIC1,25/03/2023 5:30,4056.88,82.41,TRADE
VIC1,25/03/2023 6:00,4174.98,83.35,TRADE
VIC1,25/03/2023 6:30,4316.25,85.11,TRADE
VIC1,25/03/2023 7:00,4288.69,72.02,TRADE
VIC1,25/03/2023 7:30,4333.72,33.09,TRADE
VIC1,25/03/2023 8:00,4192.15,-2.98,TRADE
VIC1,25/03/2023 8:30,3962.99,4.14,TRADE
VIC1,25/03/2023 9:00,3621.42,-41.92,TRADE
VIC1,25/03/2023 9:30,3464.99,-42.89,TRADE
VIC1,25/03/2023 10:00,3339.18,-37.97,TRADE
VIC1,25/03/2023 10:30,3319.16,-37.97,TRADE
VIC1,25/03/2023 11:00,3140.64,-19.99,TRADE
VIC1,25/03/2023 11:30,2972.96,-44,TRADE
VIC1,25/03/2023 12:00,2940.75,-44,TRADE
VIC1,25/03/2023 12:30,2899.02,-45.78,TRADE
VIC1,25/03/2023 13:00,2828.01,-42.89,TRADE
VIC1,25/03/2023 13:30,2844.06,-39.08,TRADE
VIC1,25/03/2023 14:00,3079.5,-32.43,TRADE
VIC1,25/03/2023 14:30,3115.77,-36.69,TRADE
VIC1,25/03/2023 15:00,3283.92,-19.99,TRADE
VIC1,25/03/2023 15:30,3270.52,16.15,TRADE
VIC1,25/03/2023 16:00,3575.6,62.13,TRADE
VIC1,25/03/2023 16:30,3974.46,57.61,TRADE
VIC1,25/03/2023 17:00,4429.6,90.26,TRADE
VIC1,25/03/2023 17:30,4575.56,155.29,TRADE
VIC1,25/03/2023 18:00,4725.56,149.45,TRADE
VIC1,25/03/2023 18:30,4767.72,109.63,TRADE
VIC1,25/03/2023 19:00,4803.8,86.99,TRADE
VIC1,25/03/2023 19:30,4755.48,81.31,TRADE
VIC1,25/03/2023 20:00,4654.13,80.11,TRADE
VIC1,25/03/2023 20:30,4521.7,79.71,TRADE
VIC1,25/03/2023 21:00,4463.52,80.73,TRADE
VIC1,25/03/2023 21:30,4361.63,80.93,TRADE
VIC1,25/03/2023 22:00,4215.27,81.31,TRADE
VIC1,25/03/2023 22:30,4154.53,81.45,TRADE
VIC1,25/03/2023 23:00,4172.33,84.08,TRADE
VIC1,25/03/2023 23:30,4361.73,89.84,TRADE
VIC1,26/03/2023 0:00,4183.42,79.72,TRADE
VIC1,26/03/2023 0:30,4015.05,81.32,TRADE
VIC1,26/03/2023 1:00,3900.42,79.72,TRADE
VIC1,26/03/2023 1:30,3768.5,62.63,TRADE
VIC1,26/03/2023 2:00,3673.08,46.03,TRADE
VIC1,26/03/2023 2:30,3650.79,47.18,TRADE
VIC1,26/03/2023 3:00,3601.92,48.83,TRADE
VIC1,26/03/2023 3:30,3658.85,60.66,TRADE
VIC1,26/03/2023 4:00,3662.65,63.26,TRADE
VIC1,26/03/2023 4:30,3712.18,82.33,TRADE
VIC1,26/03/2023 5:00,3744.82,79.71,TRADE
VIC1,26/03/2023 5:30,3864.64,87.49,TRADE
VIC1,26/03/2023 6:00,4014.67,90.26,TRADE
VIC1,26/03/2023 6:30,4187.81,90.26,TRADE
VIC1,26/03/2023 7:00,4217,90.26,TRADE
VIC1,26/03/2023 7:30,4281.63,90.26,TRADE
VIC1,26/03/2023 8:00,4159.92,79.72,TRADE
VIC1,26/03/2023 8:30,4156.34,79.72,TRADE
VIC1,26/03/2023 9:00,3977.19,19.11,TRADE
VIC1,26/03/2023 9:30,3912.92,74.88,TRADE
VIC1,26/03/2023 10:00,3799.34,19.11,TRADE
VIC1,26/03/2023 10:30,3515.25,26.72,TRADE
VIC1,26/03/2023 11:00,3407.9,19.11,TRADE
VIC1,26/03/2023 11:30,3568.62,42.7,TRADE
VIC1,26/03/2023 12:00,3704.24,67.85,TRADE
VIC1,26/03/2023 12:30,3693.58,64.94,TRADE
VIC1,26/03/2023 13:00,3638.23,66.95,TRADE
VIC1,26/03/2023 13:30,3593.65,66.59,TRADE
VIC1,26/03/2023 14:00,3505.51,74.18,TRADE
VIC1,26/03/2023 14:30,3642.98,65.73,TRADE
VIC1,26/03/2023 15:00,3937.3,89.4,TRADE
VIC1,26/03/2023 15:30,4144.94,90.26,TRADE
VIC1,26/03/2023 16:00,4432.71,99.74,TRADE
VIC1,26/03/2023 16:30,4627.26,162.02,TRADE
VIC1,26/03/2023 17:00,4904.82,148.48,TRADE
VIC1,26/03/2023 17:30,5047.93,228.34,TRADE
VIC1,26/03/2023 18:00,5013.58,256.34,TRADE
VIC1,26/03/2023 18:30,5087.42,261.84,TRADE
VIC1,26/03/2023 19:00,4952.59,172.18,TRADE
VIC1,26/03/2023 19:30,4904.5,126.39,TRADE
VIC1,26/03/2023 20:00,4796.52,105.07,TRADE
VIC1,26/03/2023 20:30,4607.6,90.26,TRADE
VIC1,26/03/2023 21:00,4447.48,98.59,TRADE
VIC1,26/03/2023 21:30,4328.09,104.97,TRADE
VIC1,26/03/2023 22:00,4155.86,107.61,TRADE
VIC1,26/03/2023 22:30,4191.45,119.22,TRADE
VIC1,26/03/2023 23:00,4171.03,107.63,TRADE
VIC1,26/03/2023 23:30,4294.02,107.57,TRADE
VIC1,27/03/2023 0:00,4257.27,123.34,TRADE
VIC1,27/03/2023 0:30,4079.2,120.05,TRADE
VIC1,27/03/2023 1:00,3941.91,90.26,TRADE
VIC1,27/03/2023 1:30,3959.47,110.93,TRADE
VIC1,27/03/2023 2:00,3781.63,100.49,TRADE
VIC1,27/03/2023 2:30,3751.41,89.7,TRADE
VIC1,27/03/2023 3:00,3812.14,90.26,TRADE
VIC1,27/03/2023 3:30,3810.84,90.26,TRADE
VIC1,27/03/2023 4:00,3919.6,90.26,TRADE
VIC1,27/03/2023 4:30,3990.53,114.1,TRADE
VIC1,27/03/2023 5:00,4225.4,114.26,TRADE
VIC1,27/03/2023 5:30,4549.46,130.04,TRADE
VIC1,27/03/2023 6:00,4969.33,130.04,TRADE
VIC1,27/03/2023 6:30,5373.3,147.29,TRADE
VIC1,27/03/2023 7:00,5500.6,230.74,TRADE
VIC1,27/03/2023 7:30,5540.41,90.26,TRADE
VIC1,27/03/2023 8:00,5543.22,276.22,TRADE
VIC1,27/03/2023 8:30,5510.93,134.82,TRADE
VIC1,27/03/2023 9:00,5497.05,123.6,TRADE
VIC1,27/03/2023 9:30,5286.59,90.26,TRADE
VIC1,27/03/2023 10:00,5149.5,94.85,TRADE
VIC1,27/03/2023 10:30,5365.6,121.88,TRADE
VIC1,27/03/2023 11:00,5296.26,130.04,TRADE
VIC1,27/03/2023 11:30,5045.86,110.58,TRADE
VIC1,27/03/2023 12:00,5003.19,125.8,TRADE
VIC1,27/03/2023 12:30,4937.77,103.46,TRADE
VIC1,27/03/2023 13:00,5284.29,273.68,TRADE
VIC1,27/03/2023 13:30,5250.37,140.23,TRADE
VIC1,27/03/2023 14:00,5224.73,130.04,TRADE
VIC1,27/03/2023 14:30,5318.81,115.48,TRADE
VIC1,27/03/2023 15:00,5288.83,92.85,TRADE
VIC1,27/03/2023 15:30,5352.51,107.38,TRADE
VIC1,27/03/2023 16:00,5494.49,134.07,TRADE
VIC1,27/03/2023 16:30,5326.2,130.04,TRADE
VIC1,27/03/2023 17:00,5370.58,269.38,TRADE
VIC1,27/03/2023 17:30,5625.84,280.33,TRADE
VIC1,27/03/2023 18:00,5652.06,290.3,TRADE
VIC1,27/03/2023 18:30,5548.34,286.34,TRADE
VIC1,27/03/2023 19:00,5505.28,281.49,TRADE
VIC1,27/03/2023 19:30,5352.63,214.96,TRADE
VIC1,27/03/2023 20:00,5177.33,162.02,TRADE
VIC1,27/03/2023 20:30,4951.69,151.05,TRADE
VIC1,27/03/2023 21:00,4758.86,134.03,TRADE
VIC1,27/03/2023 21:30,4587.63,136.78,TRADE
VIC1,27/03/2023 22:00,4451.14,143.47,TRADE
VIC1,27/03/2023 22:30,4382.91,140.78,TRADE
VIC1,27/03/2023 23:00,4288.39,130.02,TRADE
VIC1,27/03/2023 23:30,4570.72,147.84,TRADE
VIC1,28/03/2023 0:00,4390.58,130.04,TRADE
VIC1,28/03/2023 0:30,4313.6,144.32,TRADE
VIC1,28/03/2023 1:00,4211.67,130.04,TRADE
VIC1,28/03/2023 1:30,4123.46,127.84,TRADE
VIC1,28/03/2023 2:00,3920.92,127.63,TRADE
VIC1,28/03/2023 2:30,3956.66,107.34,TRADE
VIC1,28/03/2023 3:00,3925.26,126.21,TRADE
VIC1,28/03/2023 3:30,3897.49,129.48,TRADE
VIC1,28/03/2023 4:00,4028.32,141.29,TRADE
VIC1,28/03/2023 4:30,4106.27,144.2,TRADE
VIC1,28/03/2023 5:00,4393.97,162.02,TRADE
VIC1,28/03/2023 5:30,4802.6,167.58,TRADE
VIC1,28/03/2023 6:00,5093.39,213.46,TRADE
VIC1,28/03/2023 6:30,5467.03,275.82,TRADE
VIC1,28/03/2023 7:00,5595.69,299.5,TRADE
VIC1,28/03/2023 7:30,5509.73,218.56,TRADE
VIC1,28/03/2023 8:00,5366.05,156.19,TRADE
VIC1,28/03/2023 8:30,5240.23,125.19,TRADE
VIC1,28/03/2023 9:00,5023.1,132.42,TRADE
VIC1,28/03/2023 9:30,4731.95,130.04,TRADE
VIC1,28/03/2023 10:00,4731.05,130.04,TRADE
VIC1,28/03/2023 10:30,4553.32,100.52,TRADE
VIC1,28/03/2023 11:00,4302.15,111.69,TRADE
VIC1,28/03/2023 11:30,4207.19,130.04,TRADE
VIC1,28/03/2023 12:00,4124.06,96.48,TRADE
VIC1,28/03/2023 12:30,4070.93,107.21,TRADE
VIC1,28/03/2023 13:00,3951.93,90.26,TRADE
VIC1,28/03/2023 13:30,3887.14,91.29,TRADE
VIC1,28/03/2023 14:00,3900.83,104.35,TRADE
VIC1,28/03/2023 14:30,4066.05,117.92,TRADE
VIC1,28/03/2023 15:00,4180.35,113.77,TRADE
VIC1,28/03/2023 15:30,4480.27,114.7,TRADE
VIC1,28/03/2023 16:00,4668.29,145.86,TRADE
VIC1,28/03/2023 16:30,4960.46,161.25,TRADE
VIC1,28/03/2023 17:00,5293.46,269.53,TRADE
VIC1,28/03/2023 17:30,5436.78,281.93,TRADE
VIC1,28/03/2023 18:00,5576.48,299.5,TRADE
VIC1,28/03/2023 18:30,5493.6,293.83,TRADE
VIC1,28/03/2023 19:00,5485.98,160.6,TRADE
VIC1,28/03/2023 19:30,5305.31,155.64,TRADE
VIC1,28/03/2023 20:00,5182.07,122.54,TRADE
VIC1,28/03/2023 20:30,4933.1,126.78,TRADE
VIC1,28/03/2023 21:00,4657.54,105.66,TRADE
VIC1,28/03/2023 21:30,4560.67,101.56,TRADE
VIC1,28/03/2023 22:00,4379.87,104.82,TRADE
VIC1,28/03/2023 22:30,4321.49,123.68,TRADE
VIC1,28/03/2023 23:00,4250.61,116.14,TRADE
VIC1,28/03/2023 23:30,4470.86,119.11,TRADE
VIC1,29/03/2023 0:00,4311.55,112.45,TRADE
VIC1,29/03/2023 0:30,4102.12,91.04,TRADE
VIC1,29/03/2023 1:00,4040.56,90.26,TRADE
VIC1,29/03/2023 1:30,3992.37,90.26,TRADE
VIC1,29/03/2023 2:00,3885.93,90.26,TRADE
VIC1,29/03/2023 2:30,3874.44,90.26,TRADE
VIC1,29/03/2023 3:00,3806.35,90.26,TRADE
VIC1,29/03/2023 3:30,3788.73,90.26,TRADE
VIC1,29/03/2023 4:00,3829.34,79.72,TRADE
VIC1,29/03/2023 4:30,3969.55,90.26,TRADE
VIC1,29/03/2023 5:00,4161.26,90.26,TRADE
